id,title,overview,genres,keywords,cast,director,vote_average,vote_count,popularity,decade,language,collection,poster_url
71679,Resident Evil: Retribution,"The Umbrella Corporation’s deadly T-virus continues to ravage the Earth, transforming the global population into legions of the flesh eating Undead. The human race’s last and only hope, Alice, awakens in the heart of Umbrella’s most clandestine operations facility and unveils more of her mysterious past as she delves further into the complex. Without a safe haven, Alice continues to hunt those responsible for the outbreak; a chase that takes her from Tokyo to New York, Washington, D.C. and Moscow, culminating in a mind-blowing revelation that will force her to rethink everything that she once thought to be true. Aided by new found allies and familiar friends, Alice must fight to survive long enough to escape a hostile world on the brink of oblivion. The countdown has begun.","['Action', 'Horror', 'Science Fiction']","['mutant', 'dystopia', 'sequel', 'conspiracy', 'tokyo japan', 'zombie', 'based on video game', 'moscow', 'hand to hand combat', 'virus', 'plague', 'pandemic', 'mega corporation']","['Milla Jovovich', 'Sienna Guillory', 'Michelle Rodriguez', 'Aryana Engineer', 'Li Bingbing']",Paul W.S. Anderson,5.6,1618.0,0.948759,decade_2010s,lang_en,Resident Evil Collection,https://image.tmdb.org/t/p/w500/qRhi9UDgfstP9aIJTCoO9u13Q7t.jpg
100529,Lola Versus,"Just three weeks before her wedding, Lola (Greta Gerwig) finds herself suddenly without a partner when her longtime fiance, Luke (Joel Kinnaman), dumps her. With her 30th birthday looming and being forced to re-enter the New York City dating scene, she feels adrift in a cold world. She leans on her friends (Zoe Lister-Jones, Hamish Linklater) for support but, after a series of romantic humiliations, professional blunders and boozy antics, Lola realizes that she alone is in charge of her fate.",['Comedy'],['best friend'],"['Greta Gerwig', 'Joel Kinnaman', 'Bill Pullman', 'Zoe Lister-Jones', 'Debra Winger']",Daryl Wein,4.8,55.0,4.296441,decade_2010s,lang_en,,https://image.tmdb.org/t/p/w500/6WNUwaz7HVTzBsvPH9sX4rZ38Ae.jpg
68722,The Master,"Freddie, a volatile, heavy-drinking veteran who suffers from post-traumatic stress disorder, finds some semblance of a family when he stumbles onto the ship of Lancaster Dodd, the charismatic leader of a new ""religion"" he forms after World War II.",['Drama'],"['post traumatic stress  disorder', 'sexual obsession', 'postwar period', 'drifter', 'alcoholic', 'cult leader', 'scientology', 'religious cult', 'charismatic leader', 'right hand man']","['Joaquin Phoenix', 'Philip Seymour Hoffman', 'Amy Adams', 'Laura Dern', 'Jesse Plemons']",Paul Thomas Anderson,7.0,720.0,8.074218,decade_2010s,lang_en,,https://image.tmdb.org/t/p/w500/k0r8UEqU6RIBcZMQzZUoG1r81qR.jpg
49049,Dredd,"In the future, America is a dystopian wasteland. The latest scourge is Ma-Ma, a prostitute-turned-drug pusher with a dangerous new drug and aims to take over the city. The only possibility of stopping her is an elite group of urban police called Judges, who combine the duties of judge, jury and executioner to deliver a brutal brand of swift justice. But even the top-ranking Judge, Dredd, discovers that taking down Ma-Ma isn’t as easy as it seems in this explosive adaptation of the hugely popular comic series.","['Action', 'Science Fiction']","['usa', 'corruption', 'crime fighter', 'judge', 'metropolis', 'law', 'post-apocalyptic', 'dystopia', 'executive case', 'police', 'futuristic', 'based on comic', 'gore', 'survival', 'gunfight', 'gangster', 'extreme violence', 'psychic', 'violence', 'criminal', 'justice', 'drug lord', 'based on graphic novel', 'dystopic future', 'dark humor', 'expert marksman', 'rookie', 'dredd', '2000 ad']","['Karl Urban', 'Olivia Thirlby', 'Lena Headey', 'Wood Harris', 'Jason Cope']",Pete Travis,6.6,1971.0,12.1524,decade_2010s,lang_en,,https://image.tmdb.org/t/p/w500/71fkYuMVMtdbREh9Mp3gTFmI8Bv.jpg
4822,Kismet,"Like a tale spun by Schehrazade, Kismet follows the remarkable and repeated changes of fortune that engulf a poor poet. It all happens in one incredible day when Kismet (Fate) takes a hand.","['Adventure', 'Fantasy', 'Romance']","['musical', 'beggar', 'bagdad', 'impostor']","['Howard Keel', 'Ann Blyth', 'Dolores Gray', 'Vic Damone', 'Sebastian Cabot']",Vincente Minnelli,4.6,5.0,0.462062,decade_1950s,lang_en,,https://image.tmdb.org/t/p/w500/r8lg8quCZ8tPCUuxwqOMNTjRG9i.jpg
77016,End of Watch,Two young officers are marked for death after confiscating a small cache of money and firearms from the members of a notorious cartel during a routine traffic stop.,"['Crime', 'Drama', 'Thriller']","['los angeles', 'bullet proof vest', 'u.s. marine', 'medal of valor', 'police sergeant', 'felon', 'golden gun']","['Jake Gyllenhaal', 'Michael Peña', 'Natalie Martinez', 'Anna Kendrick', 'David Harbour']",David Ayer,7.2,1186.0,7.45279,decade_2010s,lang_en,,https://image.tmdb.org/t/p/w500/suqikqv0DjOsW8e0hst4YWDTmAX.jpg
84348,V/H/S,"When a group of misfits is hired by an unknown third party to burglarize a desolate house and acquire a rare VHS tape, they discover more found footage than they bargained for.","['Thriller', 'Horror']","['webcam', 'anthology', 'vhs', 'burglary', 'split screen', 'found footage', 'mumblecore', 'ghost child', 'boxer shorts', 'vcr', 'halloween mask', 'mumblegore', 'horror anthology']","['Calvin Lee Reeder', 'Lane Hughes', 'Adam Wingard', 'Hannah Fierman', 'Mike Donlan']",Joe Swanberg,5.8,385.0,7.820787,decade_2010s,lang_en,V/H/S Collection,https://image.tmdb.org/t/p/w500/yo49x6Jhr1ecCjy1ByFqwAbtARJ.jpg
84892,The Perks of Being a Wallflower,"A coming-of-age story based on the best-selling novel by Stephen Chbosky, which follows 15-year-old freshman Charlie, an endearing and naive outsider who is taken under the wings of two seniors. A moving tale of love, loss, fear and hope - and the unforgettable friends that help us through life.","['Drama', 'Romance']","['shyness', 'secret', 'narration', 'kiss', 'freshman', 'coming of age', 'teenage boy', 'high school student', 'first love', 'aunt nephew relationship', 'gay lead character', 'santa hat', 'lgbt teen', 'aunt nephew incest', 'based on young adult novel']","['Logan Lerman', 'Emma Watson', 'Ezra Miller', 'Paul Rudd', 'Nina Dobrev']",Stephen Chbosky,7.7,3056.0,12.775679,decade_2010s,lang_en,,https://image.tmdb.org/t/p/w500/cyNQLnHnXZcTUDXVVSEYmquOTOI.jpg
103663,The Hunt,"A teacher lives a lonely life, all the while struggling over his son’s custody. His life slowly gets better as he finds love and receives good news from his son, but his new luck is about to be brutally shattered by an innocent little lie.",['Drama'],"['father son relationship', 'denmark', 'lie', 'pedophilia', 'kindergarten', 'father', 'deer', 'children', 'teacher', 'school', 'pedophile', 'divorce', 'hunting']","['Mads Mikkelsen', 'Alexandra Rapaport', 'Thomas Bo Larsen', 'Anne Louise Hassing', 'Lars Ranthe']",Thomas Vinterberg,7.9,946.0,8.462801,decade_2010s,lang_da,,https://image.tmdb.org/t/p/w500/hD42EDHLap5UVmv9CZrUiTxH3rY.jpg
103328,Holy Motors,"We follow 24 hours in the life of a being moving from life to life like a cold and solitary assassin moving from hit to hit. In each of these interwoven lives, the being possesses an entirely distinct identity: sometimes a man, sometimes a woman, sometimes youthful, sometimes old. By turns murderer, beggar, company chairman, monstrous creature, worker, family man.","['Drama', 'Fantasy']","['limousine', 'multiple identities', 'wig', 'penis', 'talking car', 'sewer of paris', 'traveling through a sewer', 'multiple roles']","['Eva Mendes', 'Kylie Minogue', 'Michel Piccoli', 'Edith Scob', 'Denis Lavant']",Leos Carax,7.0,232.0,7.34241,decade_2010s,lang_en,,https://image.tmdb.org/t/p/w500/d5amUFExQCqLkRpWQ6QspBtyWUe.jpg
88036,Sparkle,"Musical prodigy, Sparkle (Jordin Sparks) struggles to become a star while overcoming issues that are tearing her family apart. From an affluent Detroit area and daughter to a single mother (Whitney Houston), she tries to balance a new romance with music manager Stix (Derek Luke) while dealing with the unexpected challenges her new life will bring as she and her two sisters (Carmen Ejogo and Tika Sumpter) strive to become a dynamic singing group during the Motown-era.","['Drama', 'Music']","['soong sisters', 'duringcreditsstinger']","['Whitney Houston', 'Cee Lo Green', 'Derek Luke', 'Mike Epps', 'Carmen Ejogo']",Salim Akil,5.8,36.0,2.24386,decade_2010s,lang_en,,https://image.tmdb.org/t/p/w500/z62vNm9tCAzX1E5p1j0cS3QYl0i.jpg
82675,Taken 2,"In Istanbul, retired CIA operative Bryan Mills and his wife are taken hostage by the father of a kidnapper Mills killed while rescuing his daughter.","['Action', 'Crime', 'Thriller']","['kidnapping', 'turkey', 'police chase', 'bag over head', 'violence', 'fbi agent', 'teenage daughter', 'stealing a car', 'ex-husband ex-wife relationship', 'albanian', 'u.s. embassy', 'killed in an elevator', 'security guard killed']","['Liam Neeson', 'Maggie Grace', 'Famke Janssen', 'Rade Serbedzija', 'Luke Grimes']",Olivier Megaton,6.1,2783.0,16.376482,decade_2010s,lang_en,Taken Collection,https://image.tmdb.org/t/p/w500/rDX2zd9aVMJnBmlS8efwOYsi76R.jpg
82390,The Paperboy,A reporter returns to his Florida hometown to investigate a case involving a death row inmate.,['Thriller'],"['everglades', 'reporter', 'newspaper man', 'pantyhose', 'gay lead character', 'death row inmate', 'gay brother', 'man on a toilet']","['Zac Efron', 'Matthew McConaughey', 'Nicole Kidman', 'John Cusack', 'David Oyelowo']",Lee Daniels,5.4,244.0,5.526878,decade_2010s,lang_en,,https://image.tmdb.org/t/p/w500/96TQRyIg1qgcLNXgqVn9ss2mAuT.jpg
223195,The Making of a Legend: Gone with the Wind,"This is a documentary that revisits the making of Gone with the Wind with Archival footage, screen tests, insightful interviews and rare film footage.",['Documentary'],"['film making', 'behind the scenes', 'making of']",['Christopher Plummer'],David Hinton,8.0,1.0,0.794217,decade_1980s,lang_en,,https://image.tmdb.org/t/p/w500/9KO7q0URsb4GI8AZENIM8hwZWjz.jpg
88273,A Royal Affair,"A young queen falls in love with her physician, and they start a revolution that changes their nation forever.","['Drama', 'History', 'Romance']","['queen', 'royal family', ""coup d'etat"", 'secret love', 'doctor', 'christian vii', 'illegitimate child', 'reference to voltaire', 'danish history']","['Mads Mikkelsen', 'David Dencik', 'Alicia Vikander', 'Mikkel Boe Følsgaard', 'Cyron Melville']",Nikolaj Arcel,7.2,244.0,8.168448,decade_2010s,lang_da,,https://image.tmdb.org/t/p/w500/f7bfKSEasjNLJ7I8rS5YJmzSDGr.jpg
70667,Kon-Tiki,"The true story about legendary explorer Thor Heyerdahl and his epic crossing of the Pacific on a balsa wood raft in 1947, in an effort to prove it was possible for South Americans to settle in Polynesia in pre-Columbian times.","['Adventure', 'History']","['ocean', 'pacific', 'raft', 'sea voyage']","['Pål Sverre Hagen', 'Anders Baasmo Christiansen', 'Tobias Santelmann', 'Gustaf Skarsgård', 'Odd-Magnus Williamson']",Joachim Rønning,7.0,248.0,7.83072,decade_2010s,lang_en,,https://image.tmdb.org/t/p/w500/7geys2i6OGoj72iZu6VxtUoJNcM.jpg
90125,Marley,"Bob Marley's universal appeal, impact on music history and role as a social and political prophet is both unique and unparalleled. Directed by Academy Award-winning director Kevin Macdonald (The Last King of Scotland), MARLEY is the definitive life story of the musician, revolutionary, and legend, from his early days to his rise to international superstardom. Made with the support of the Marley family, the film features rare footage, incredible performances and revelatory interviews with the people that knew him best.",['Documentary'],"['musical', 'bob marley', 'reference to bob marley', 'reggae music', 'duringcreditsstinger']","['Bob Marley', 'Ziggy Marley', 'Rita Marley', 'Cedella Marley', 'Jimmy Cliff']",Kevin Macdonald,7.5,107.0,5.825337,decade_2010s,lang_en,,https://image.tmdb.org/t/p/w500/hIkihuykLU1kEniuL9MMWMT7Pql.jpg
82507,Sinister,"Found footage helps a true-crime novelist realize how and why a family was murdered in his new home, though his discoveries put his entire family in the path of a supernatural entity.","['Horror', 'Thriller', 'Mystery']","['drowning', 'pennsylvania', 'child murderer', 'car set on fire', 'murder', 'bag over head', 'massacre', 'power outage', 'hanged man', 'held captive', 'hanging', 'death', 'attic', 'no opening credits', 'super-8', 'ghost child', 'filmed killing', 'crime novelist']","['Ethan Hawke', 'Juliet Rylance', ""Vincent D'Onofrio"", 'James Ransone', 'Fred Dalton Thompson']",Scott Derrickson,6.8,1611.0,12.490637,decade_2010s,lang_en,Sinister Collection,https://image.tmdb.org/t/p/w500/hrRYY7FcRc46Ue7h9jcKiW1xqJ3.jpg
76492,Hotel Transylvania,"Dracula, who operates a high-end resort away from the human world, goes into overprotective mode when a boy discovers the resort and falls for the count's teen-aged daughter.","['Animation', 'Comedy', 'Family', 'Fantasy']","['witch', 'magic', 'mummy', 'vampire', 'dracula', 'skeleton', 'backpacker', 'frankenstein', 'wolfman', 'zombie', 'invisible man', 'duringcreditsstinger', '\xa0nosferatu', 'protective father', 'fang vamp']","['Adam Sandler', 'Steve Buscemi', 'David Spade', 'Kevin James', 'Selena Gomez']",Genndy Tartakovsky,6.8,2622.0,16.231945,decade_2010s,lang_en,Hotel Transylvania Collection,https://image.tmdb.org/t/p/w500/qdLhiJcgO2cykA9hgzrPqHH8oK7.jpg
110354,Side by Side,"Since the invention of cinema, the standard format for recording moving images has been film. Over the past two decades, a new form of digital filmmaking has emerged, creating a groundbreaking evolution in the medium. Keanu Reeves explores the development of cinema and the impact of digital filmmaking via in-depth interviews with Hollywood masters, such as James Cameron, David Fincher, David Lynch, Christopher Nolan, Martin Scorsese, George Lucas, Steven Soderbergh, and many more.",['Documentary'],"['cinematographer', 'film history', 'filmmaking', 'digital film']","['Keanu Reeves', 'Martin Scorsese', 'James Cameron', 'David Fincher', 'David Lynch']",Christopher Kenneally,7.1,111.0,6.337857,decade_2010s,lang_en,,https://image.tmdb.org/t/p/w500/mW64vqJuz4riqx3GgrlZpthtbmT.jpg
109600,Shakespeare Wallah,"The story of a family troupe of English actors in India. They travel around the towns and villages giving performances of Shakespearean plays. Through their travels we see the changing face of India as the old is replaced by the new, Maharajas become hotel owners, sports become more important than culture and the theater is replaced by Bollywood movies. Based on the travels of Geoffrey Kendal with his daughter Felicity Kendal.","['Drama', 'Romance']","['india', 'theatrical troupe']","['Shashi Kapoor', 'Felicity Kendal', 'Geoffrey Kendal', 'Laura Liddell', 'Madhur Jaffrey']",James Ivory,5.0,1.0,0.04224,decade_1960s,lang_en,,https://image.tmdb.org/t/p/w500/8BMuVr8v0FWUVHYLRiMau4XVtK5.jpg
68734,Argo,"As the Iranian revolution reaches a boiling point, a CIA 'exfiltration' specialist concocts a risky plan to free six Americans who have found shelter at the home of the Canadian ambassador.","['Drama', 'Thriller']","['cia', 'wife husband relationship', 'revolution', 'hiding place', 'press conference', 'biography', 'hanged man', 'american abroad', 'extraction', 'iran hostage crisis', 'intelligence agent', 'langley virginia', '1980s']","['Ben Affleck', 'Bryan Cranston', 'Alan Arkin', 'John Goodman', 'Victor Garber']",Ben Affleck,7.1,3473.0,14.238234,decade_2010s,lang_en,,https://image.tmdb.org/t/p/w500/oai3xLBQHpIh18VJdRCcL7D0Yg0.jpg
